plane_id,groupID,Icon,plane_name,quality,level,speedup,speed,max_speed,dashspeed,life,liferesume,lifeconsume,attack,attackspeed,attackdistance,position_number,max_position,position_demon,skill1id,skill2id,skill3id,skill4id,levelup_money,levelup_diamond,can_upgrade,upgrade_plane_id,upgrade_money,upgrade_diamond,type_name,key_name,class_name,weapon_caption,weapon_type,weapon_name,propAxis,side_speed,select_sound,engine_sound,is_auto_attack,desc
10102072,10101001,GeeBee,²¨Â³¿Ë,2,72,50,0,706.75,756.75,107,0,0,107,0,250,3,5,100,-1,-1,-1,-1,1200,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_72,Sound_Engine_Prop72,0,ÄãÃÃ
10102073,10101001,GeeBee,²¨Â³¿Ë,2,73,50,0,706.75,756.75,109,0,0,107,0,250,3,5,100,-1,-1,-1,-1,1200,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_73,Sound_Engine_Prop73,0,ÄãÃÃ
10102074,10101001,GeeBee,²¨Â³¿Ë,2,74,50,0,706.75,756.75,109,0,0,109,0,250,3,5,100,-1,-1,-1,-1,1250,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_74,Sound_Engine_Prop74,0,ÄãÃÃ
10102075,10101001,GeeBee,²¨Â³¿Ë,2,75,50,0,710.74,760.74,109,0,0,109,0,250,3,5,100,-1,-1,-1,-1,1250,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_75,Sound_Engine_Prop75,0,ÄãÃÃ
10102076,10101001,GeeBee,²¨Â³¿Ë,2,76,50,0,710.74,760.74,112,0,0,109,0,250,3,5,100,-1,-1,-1,-1,1250,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_76,Sound_Engine_Prop76,0,ÄãÃÃ
10102077,10101001,GeeBee,²¨Â³¿Ë,2,77,50,0,710.74,760.74,112,0,0,112,0,250,3,5,100,-1,-1,-1,-1,1300,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_77,Sound_Engine_Prop77,0,ÄãÃÃ
10102078,10101001,GeeBee,²¨Â³¿Ë,2,78,50,0,714.73,764.73,112,0,0,112,0,250,3,5,100,-1,-1,-1,-1,1300,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_78,Sound_Engine_Prop78,0,ÄãÃÃ
10102079,10101001,GeeBee,²¨Â³¿Ë,2,79,50,0,714.73,764.73,114,0,0,112,0,250,3,5,100,-1,-1,-1,-1,1300,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_79,Sound_Engine_Prop79,0,ÄãÃÃ
10102080,10101001,GeeBee,²¨Â³¿Ë,2,80,50,0,714.73,764.73,114,0,0,114,0,250,3,5,100,-1,-1,-1,-1,1350,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_80,Sound_Engine_Prop80,0,ÄãÃÃ
10102081,10101001,GeeBee,²¨Â³¿Ë,2,81,50,0,718.72,768.72,114,0,0,114,0,250,3,5,100,-1,-1,-1,-1,1350,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_81,Sound_Engine_Prop81,0,ÄãÃÃ
10102082,10101001,GeeBee,²¨Â³¿Ë,2,82,50,0,718.72,768.72,117,0,0,114,0,250,3,5,100,-1,-1,-1,-1,1350,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_82,Sound_Engine_Prop82,0,ÄãÃÃ
10102083,10101001,GeeBee,²¨Â³¿Ë,2,83,50,0,718.72,768.72,117,0,0,117,0,250,3,5,100,-1,-1,-1,-1,1400,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_83,Sound_Engine_Prop83,0,ÄãÃÃ
10102084,10101001,GeeBee,²¨Â³¿Ë,2,84,50,0,722.71,772.71,117,0,0,117,0,250,3,5,100,-1,-1,-1,-1,1400,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_84,Sound_Engine_Prop84,0,ÄãÃÃ
10102085,10101001,GeeBee,²¨Â³¿Ë,2,85,50,0,722.71,772.71,119,0,0,117,0,250,3,5,100,-1,-1,-1,-1,1400,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_85,Sound_Engine_Prop85,0,ÄãÃÃ
10102086,10101001,GeeBee,²¨Â³¿Ë,2,86,50,0,722.71,772.71,119,0,0,119,0,250,3,5,100,-1,-1,-1,-1,1450,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_86,Sound_Engine_Prop86,0,ÄãÃÃ
10102087,10101001,GeeBee,²¨Â³¿Ë,2,87,50,0,726.7,776.7,119,0,0,119,0,250,3,5,100,-1,-1,-1,-1,1450,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_87,Sound_Engine_Prop87,0,ÄãÃÃ
10102088,10101001,GeeBee,²¨Â³¿Ë,2,88,50,0,726.7,776.7,121,0,0,119,0,250,3,5,100,-1,-1,-1,-1,1450,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_88,Sound_Engine_Prop88,0,ÄãÃÃ
10102089,10101001,GeeBee,²¨Â³¿Ë,2,89,50,0,726.7,776.7,121,0,0,121,0,250,3,5,100,-1,-1,-1,-1,1500,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_89,Sound_Engine_Prop89,0,ÄãÃÃ
10102090,10101001,GeeBee,²¨Â³¿Ë,2,90,50,0,730.69,780.69,121,0,0,121,0,250,3,5,100,-1,-1,-1,-1,1500,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_90,Sound_Engine_Prop90,0,ÄãÃÃ
10102091,10101001,GeeBee,²¨Â³¿Ë,2,91,50,0,730.69,780.69,124,0,0,121,0,250,3,5,100,-1,-1,-1,-1,1500,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_91,Sound_Engine_Prop91,0,ÄãÃÃ
10102092,10101001,GeeBee,²¨Â³¿Ë,2,92,50,0,730.69,780.69,124,0,0,124,0,250,3,5,100,-1,-1,-1,-1,1550,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_92,Sound_Engine_Prop92,0,ÄãÃÃ
10102093,10101001,GeeBee,²¨Â³¿Ë,2,93,50,0,734.68,784.68,124,0,0,124,0,250,3,5,100,-1,-1,-1,-1,1550,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_93,Sound_Engine_Prop93,0,ÄãÃÃ
10102094,10101001,GeeBee,²¨Â³¿Ë,2,94,50,0,734.68,784.68,126,0,0,124,0,250,3,5,100,-1,-1,-1,-1,1550,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_94,Sound_Engine_Prop94,0,ÄãÃÃ
10102095,10101001,GeeBee,²¨Â³¿Ë,2,95,50,0,734.68,784.68,126,0,0,126,0,250,3,5,100,-1,-1,-1,-1,1600,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_95,Sound_Engine_Prop95,0,ÄãÃÃ
10102096,10101001,GeeBee,²¨Â³¿Ë,2,96,50,0,738.67,788.67,126,0,0,126,0,250,3,5,100,-1,-1,-1,-1,1600,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_96,Sound_Engine_Prop96,0,ÄãÃÃ
10102097,10101001,GeeBee,²¨Â³¿Ë,2,97,50,0,738.67,788.67,128,0,0,126,0,250,3,5,100,-1,-1,-1,-1,1600,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_97,Sound_Engine_Prop97,0,ÄãÃÃ
10102098,10101001,GeeBee,²¨Â³¿Ë,2,98,50,0,738.67,788.67,128,0,0,128,0,250,3,5,100,-1,-1,-1,-1,1650,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_98,Sound_Engine_Prop98,0,ÄãÃÃ
10102099,10101001,GeeBee,²¨Â³¿Ë,2,99,50,0,742.66,792.66,128,0,0,128,0,250,3,5,100,-1,-1,-1,-1,1650,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_99,Sound_Engine_Prop99,0,ÄãÃÃ
10102100,10101001,GeeBee,²¨Â³¿Ë,2,100,50,0,742.66,792.66,131,0,0,128,0,250,3,5,100,-1,-1,-1,-1,1650,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_100,Sound_Engine_Prop100,0,ÄãÃÃ
10102101,10101001,GeeBee,²¨Â³¿Ë,2,101,50,0,742.66,792.66,131,0,0,131,0,250,3,5,100,-1,-1,-1,-1,1700,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_101,Sound_Engine_Prop101,0,ÄãÃÃ
10102102,10101001,GeeBee,²¨Â³¿Ë,2,102,50,0,746.65,796.65,131,0,0,131,0,250,3,5,100,-1,-1,-1,-1,1700,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_102,Sound_Engine_Prop102,0,ÄãÃÃ
10102103,10101001,GeeBee,²¨Â³¿Ë,2,103,50,0,746.65,796.65,133,0,0,131,0,250,3,5,100,-1,-1,-1,-1,1700,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_103,Sound_Engine_Prop103,0,ÄãÃÃ
10102104,10101001,GeeBee,²¨Â³¿Ë,2,104,50,0,746.65,796.65,133,0,0,133,0,250,3,5,100,-1,-1,-1,-1,1750,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_104,Sound_Engine_Prop104,0,ÄãÃÃ
10102105,10101001,GeeBee,²¨Â³¿Ë,2,105,50,0,750.64,800.64,133,0,0,133,0,250,3,5,100,-1,-1,-1,-1,1750,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_105,Sound_Engine_Prop105,0,ÄãÃÃ
10102106,10101001,GeeBee,²¨Â³¿Ë,2,106,50,0,750.64,800.64,136,0,0,133,0,250,3,5,100,-1,-1,-1,-1,1750,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_106,Sound_Engine_Prop106,0,ÄãÃÃ
10102107,10101001,GeeBee,²¨Â³¿Ë,2,107,50,0,750.64,800.64,136,0,0,136,0,250,3,5,100,-1,-1,-1,-1,1800,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_107,Sound_Engine_Prop107,0,ÄãÃÃ
10102108,10101001,GeeBee,²¨Â³¿Ë,2,108,50,0,754.63,804.63,136,0,0,136,0,250,3,5,100,-1,-1,-1,-1,1800,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_108,Sound_Engine_Prop108,0,ÄãÃÃ
10102109,10101001,GeeBee,²¨Â³¿Ë,2,109,50,0,754.63,804.63,138,0,0,136,0,250,3,5,100,-1,-1,-1,-1,1800,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_109,Sound_Engine_Prop109,0,ÄãÃÃ
10102110,10101001,GeeBee,²¨Â³¿Ë,2,110,50,0,754.63,804.63,138,0,0,138,0,250,3,5,100,-1,-1,-1,-1,1850,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_110,Sound_Engine_Prop110,0,ÄãÃÃ
10102111,10101001,GeeBee,²¨Â³¿Ë,2,111,50,0,758.62,808.62,138,0,0,138,0,250,3,5,100,-1,-1,-1,-1,1850,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_111,Sound_Engine_Prop111,0,ÄãÃÃ
10102112,10101001,GeeBee,²¨Â³¿Ë,2,112,50,0,758.62,808.62,140,0,0,138,0,250,3,5,100,-1,-1,-1,-1,1850,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_112,Sound_Engine_Prop112,0,ÄãÃÃ
10102113,10101001,GeeBee,²¨Â³¿Ë,2,113,50,0,758.62,808.62,140,0,0,140,0,250,3,5,100,-1,-1,-1,-1,1900,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_113,Sound_Engine_Prop113,0,ÄãÃÃ
10102114,10101001,GeeBee,²¨Â³¿Ë,2,114,50,0,762.61,812.61,140,0,0,140,0,250,3,5,100,-1,-1,-1,-1,1900,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_114,Sound_Engine_Prop114,0,ÄãÃÃ
10102115,10101001,GeeBee,²¨Â³¿Ë,2,115,50,0,762.61,812.61,143,0,0,140,0,250,3,5,100,-1,-1,-1,-1,1900,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_115,Sound_Engine_Prop115,0,ÄãÃÃ
10102116,10101001,GeeBee,²¨Â³¿Ë,2,116,50,0,762.61,812.61,143,0,0,143,0,250,3,5,100,-1,-1,-1,-1,1950,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_116,Sound_Engine_Prop116,0,ÄãÃÃ
10102117,10101001,GeeBee,²¨Â³¿Ë,2,117,50,0,766.6,816.6,143,0,0,143,0,250,3,5,100,-1,-1,-1,-1,1950,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_117,Sound_Engine_Prop117,0,ÄãÃÃ
10102118,10101001,GeeBee,²¨Â³¿Ë,2,118,50,0,766.6,816.6,145,0,0,143,0,250,3,5,100,-1,-1,-1,-1,1950,-1,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_118,Sound_Engine_Prop118,0,ÄãÃÃ
10102119,10101001,GeeBee,²¨Â³¿Ë,2,119,50,0,766.6,816.6,145,0,0,145,0,250,3,5,100,-1,-1,-1,-1,-1,-1,1,10103120,-1,150,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.28,Sound_Select_119,Sound_Engine_Prop119,0,ÄãÃÃ
10103120,10101001,GeeBee,²¨Â³¿Ë,3,120,50,0,855.27,905.27,198,0,0,198,0,250,3,5,100,-1,-1,-1,-1,-1,5,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_120,Sound_Engine_Prop120,0,ÄãÃÃ
10103121,10101001,GeeBee,²¨Â³¿Ë,3,121,50,0,861.47,911.47,198,0,0,198,0,250,3,5,100,-1,-1,-1,-1,-1,5,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_121,Sound_Engine_Prop121,0,ÄãÃÃ
10103122,10101001,GeeBee,²¨Â³¿Ë,3,122,50,0,861.47,911.47,201,0,0,198,0,250,3,5,100,-1,-1,-1,-1,-1,5,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_122,Sound_Engine_Prop122,0,ÄãÃÃ
10103123,10101001,GeeBee,²¨Â³¿Ë,3,123,50,0,861.47,911.47,201,0,0,201,0,250,3,5,100,-1,-1,-1,-1,-1,15,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_123,Sound_Engine_Prop123,0,ÄãÃÃ
10103124,10101001,GeeBee,²¨Â³¿Ë,3,124,50,0,867.68,917.68,201,0,0,201,0,250,3,5,100,-1,-1,-1,-1,-1,15,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_124,Sound_Engine_Prop124,0,ÄãÃÃ
10103125,10101001,GeeBee,²¨Â³¿Ë,3,125,50,0,867.68,917.68,205,0,0,201,0,250,3,5,100,-1,-1,-1,-1,-1,15,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_125,Sound_Engine_Prop125,0,ÄãÃÃ
10103126,10101001,GeeBee,²¨Â³¿Ë,3,126,50,0,867.68,917.68,205,0,0,205,0,250,3,5,100,-1,-1,-1,-1,-1,20,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_126,Sound_Engine_Prop126,0,ÄãÃÃ
10103127,10101001,GeeBee,²¨Â³¿Ë,3,127,50,0,873.89,923.89,205,0,0,205,0,250,3,5,100,-1,-1,-1,-1,-1,20,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_127,Sound_Engine_Prop127,0,ÄãÃÃ
10103128,10101001,GeeBee,²¨Â³¿Ë,3,128,50,0,873.89,923.89,209,0,0,205,0,250,3,5,100,-1,-1,-1,-1,-1,20,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_128,Sound_Engine_Prop128,0,ÄãÃÃ
10103129,10101001,GeeBee,²¨Â³¿Ë,3,129,50,0,873.89,923.89,209,0,0,209,0,250,3,5,100,-1,-1,-1,-1,-1,30,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_129,Sound_Engine_Prop129,0,ÄãÃÃ
10103130,10101001,GeeBee,²¨Â³¿Ë,3,130,50,0,880.09,930.09,209,0,0,209,0,250,3,5,100,-1,-1,-1,-1,-1,30,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_130,Sound_Engine_Prop130,0,ÄãÃÃ
10103131,10101001,GeeBee,²¨Â³¿Ë,3,131,50,0,880.09,930.09,213,0,0,209,0,250,3,5,100,-1,-1,-1,-1,-1,30,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_131,Sound_Engine_Prop131,0,ÄãÃÃ
10103132,10101001,GeeBee,²¨Â³¿Ë,3,132,50,0,880.09,930.09,213,0,0,213,0,250,3,5,100,-1,-1,-1,-1,-1,35,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_132,Sound_Engine_Prop132,0,ÄãÃÃ
10103133,10101001,GeeBee,²¨Â³¿Ë,3,133,50,0,886.3,936.3,213,0,0,213,0,250,3,5,100,-1,-1,-1,-1,-1,35,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_133,Sound_Engine_Prop133,0,ÄãÃÃ
10103134,10101001,GeeBee,²¨Â³¿Ë,3,134,50,0,886.3,936.3,216,0,0,213,0,250,3,5,100,-1,-1,-1,-1,-1,35,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_134,Sound_Engine_Prop134,0,ÄãÃÃ
10103135,10101001,GeeBee,²¨Â³¿Ë,3,135,50,0,886.3,936.3,216,0,0,216,0,250,3,5,100,-1,-1,-1,-1,-1,45,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103136,10101001,GeeBee,²¨Â³¿Ë,3,136,50,0,892.51,942.51,216,0,0,216,0,250,3,5,100,-1,-1,-1,-1,-1,45,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103137,10101001,GeeBee,²¨Â³¿Ë,3,137,50,0,892.51,942.51,220,0,0,216,0,250,3,5,100,-1,-1,-1,-1,-1,45,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103138,10101001,GeeBee,²¨Â³¿Ë,3,138,50,0,892.51,942.51,220,0,0,220,0,250,3,5,100,-1,-1,-1,-1,-1,50,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103139,10101001,GeeBee,²¨Â³¿Ë,3,139,50,0,898.71,948.71,220,0,0,220,0,250,3,5,100,-1,-1,-1,-1,-1,50,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103140,10101001,GeeBee,²¨Â³¿Ë,3,140,50,0,898.71,948.71,224,0,0,220,0,250,3,5,100,-1,-1,-1,-1,-1,50,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103141,10101001,GeeBee,²¨Â³¿Ë,3,141,50,0,898.71,948.71,224,0,0,224,0,250,3,5,100,-1,-1,-1,-1,-1,60,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103142,10101001,GeeBee,²¨Â³¿Ë,3,142,50,0,904.92,954.92,224,0,0,224,0,250,3,5,100,-1,-1,-1,-1,-1,60,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103143,10101001,GeeBee,²¨Â³¿Ë,3,143,50,0,904.92,954.92,227,0,0,224,0,250,3,5,100,-1,-1,-1,-1,-1,60,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103144,10101001,GeeBee,²¨Â³¿Ë,3,144,50,0,904.92,954.92,227,0,0,227,0,250,3,5,100,-1,-1,-1,-1,-1,65,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103145,10101001,GeeBee,²¨Â³¿Ë,3,145,50,0,911.13,961.13,227,0,0,227,0,250,3,5,100,-1,-1,-1,-1,-1,65,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103146,10101001,GeeBee,²¨Â³¿Ë,3,146,50,0,911.13,961.13,231,0,0,227,0,250,3,5,100,-1,-1,-1,-1,-1,65,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
10103147,10101001,GeeBee,²¨Â³¿Ë,3,147,50,0,911.13,961.13,231,0,0,231,0,250,3,5,100,-1,-1,-1,-1,-1,75,0,-1,-1,-1,propeller,GeeBee4,GeeBee,Lightning Shot,PIERCER_LIGHTNING,Template_Piercer_Lightning,z,0.25,Sound_Select_135,Sound_Engine_Prop135,0,ÄãÃÃ
